content,name,extra
|To hold the same views at forty as we held at twenty is to have been stupefied for a score of years, and take rank, not as a prophet, but as an unteachable brat, well birched and none the wiser. It is as if a ship captain should sail to India from the Port of London; and having brought a chart of the Thames on deck at his first setting out, should obstinately use no other for the whole voyage.|,Robert Louis Stevenson,Crabbed Age and Youth.
|Old and young, we are all on our last cruise.|,Robert Louis Stevenson,Crabbed Age and Youth.
|The true wisdom is to be always seasonable, and to change with a good grace in changing circumstances. To love playthings well as a child, to lead an adventurous and honourable youth, and to settle when the time arrives, into a green and smiling age, is to be a good artist in life and deserve well of yourself and your neighbour.|,Robert Louis Stevenson,Crabbed Age and Youth.
|All error, not merely verbal, is a strong way of stating that the current truth is incomplete. The follies of youth have a basis in sound reason, just as much as the embarrassing questions put by babes and sucklings. Their most antisocial acts indicate the defects of our society. When the torrent sweeps the man against a boulder, you must expect him to scream, and you need not be surprised if the scream is sometimes a theory. Shelley, chafing at the Church of England, discovered the cure of all evils in universal atheism. Generous lads irritated at the injustices of society, see nothing for it but the abolishment of everything and Kingdom Come of anarchy. Shelley was a young fool; so are these cocksparrow revolutionaries. But it is better to be a fool than to be dead. It is better to emit a scream in the shape of a theory than to be entirely insensible to the jars and incongruities of life and take everything as it comes in a forlorn stupidity. Some people swallow the universe like a pill; they travel on through the world, like smiling images pushed from behind. For God’s sake give me the young man who has brains enough to make a fool of himself! As for the others, the irony of facts shall take it out of their hands, and make fools of them in downright earnest, ere the farce be over. There shall be such a mopping and a mowing at the last day, and such blushing and confusion of countenance for all those who have been wise in their own esteem, and have not learnt the rough lessons that youth hands on to age. If we are indeed here to perfect and complete our own natures, and grow larger, stronger, and more sympathetic against some nobler career in the future, we had all best bestir ourselves to the utmost while we have the time. To equip a dull, respectable person with wings would be but to make a parody of an angel.|,Robert Louis Stevenson,Crabbed Age and Youth.
|Age may have one side, but assuredly Youth has the other. There is nothing more certain than that both are right, except perhaps that both are wrong. Let them agree to differ; for who knows but what agreeing to differ may not be a form of agreement rather than a form of difference?|,Robert Louis Stevenson,Crabbed Age and Youth.
|It is as natural and as right for a young man to be imprudent and exaggerated, to live in swoops and circles, and beat about his cage like any other wild thing newly captured, as it is for old men to turn gray, or mothers to love their offspring, or heroes to die for something worthier than their lives.|,Robert Louis Stevenson,Crabbed Age and Youth.
|I suppose it is written that any one who sets up for a bit of a philosopher, must contradict himself to his very face. For here have I fairly talked myself into thinking that we have the whole thing before us at last; that there is no answer to the mystery, except that there are as many as you please; that there is no centre to the maze because, like the famous sphere, its centre is everywhere; and that agreeing to differ with every ceremony of politeness, is the only “one undisturbed song of pure concent” to which we are ever likely to lend our musical voices.|,Robert Louis Stevenson,Crabbed Age and Youth.
|Just now, when every one is bound, under pain of a decree in absence convicting them of lèse-respectability, to enter on some lucrative profession, and labour therein with something not far short of enthusiasm, a cry from the opposite party, who are content when they have enough.|,Robert Louis Stevenson,An Apology for Idlers.
|There is a sort of dead-alive, hackneyed people about, who are scarcely conscious of living except in the exercise of some conventional occupation. … They have no curiosity; they cannot give themselves over to random provocations; they do not take pleasure in the exercise of their faculties for its own sake; and unless necessity lays about them with a stick, they will even stand still. It is no good speaking to such folk: they cannot be idle, their nature is not generous enough; and they pass those hours in a sort of coma, which are not dedicated to furious moiling in the gold-mill.|,Robert Louis Stevenson,An Apology for Idlers.
|It is a sore thing to have laboured along and scaled the arduous hilltops, and when all is done, find humanity indifferent to your achievement. Hence physicists condemn the unphysical; financiers have only a superficial toleration for those who know little of stocks; literary persons despise the unlettered; and people of all pursuits combine to disparage those who have none.But though this is one difficulty of the subject, it is not the greatest. You could not be put in prison for speaking against industry, but you can be sent to Coventry for speaking like a fool. The greatest difficulty with most subjects is to do them well; therefore, please to remember this is an apology. It is certain that much may be judiciously argued in favour of diligence; only there is something to be said against it, and that is what, on the present occasion, I have to say.|,Robert Louis Stevenson,An Apology for Idlers.
|Books are good enough in their own way, but they are a mighty bloodless substitute for life.|,Robert Louis Stevenson,An Apology for Idlers.
|Perpetual devotion to what a man calls his business, is only to be sustained by perpetual neglect of many other things.|,Robert Louis Stevenson,An Apology for Idlers.
|There is certainly some chill and arid knowledge to be found upon the summits of formal and laborious science; but it is all round about you, and for the trouble of looking, that you will acquire the warm and palpitating facts of life.|,Robert Louis Stevenson,An Apology for Idlers.
There is no duty we so much underrate as the duty of being happy.,Robert Louis Stevenson,An Apology for Idlers.
|A happy man or woman is a better thing to find than a five-pound note. He or she is a radiating focus of goodwill; and their entrance into a room is as though another candle had been lighted. We need not care whether they could prove the forty-seventh proposition; they do a better thing than that, they practically demonstrate the great Theorem of the Liveableness of Life.|,Robert Louis Stevenson,An Apology for Idlers.
A faculty for idleness implies a catholic appetite and a strong sense of personal identity.,Robert Louis Stevenson,An Apology for Idlers.
To travel hopefully is a better thing than to arrive.,Robert Louis Stevenson,El Dorado.
|Fifteen men on the dead man's chest —Yo-ho-ho, and a bottle of rum!Drink and the devil had done for the rest —Yo-ho-ho, and a bottle of rum!|,Robert Louis Stevenson,|Ch. 1, The Old Sea-dog at the Admiral Benbow.|
|Doctors is all swabs...and that doctor there, why, what do he know about seafaring men? I been in places hot as pitch, and mates dropping round with Yellow Jack, and the blessed land a-heaving like the sea with earthquakes — what do the doctor know of lands like that? — and I lived on rum, I tell you.|,Robert Louis Stevenson,|Ch. 3, The Black Spot.|
|"What is the Black Spot, Captain?" "That's a summons, mate."|,Robert Louis Stevenson,Ch. 3.
|Pieces of eight, pieces of eight, pieces of eight!|,Robert Louis Stevenson,|Ch. 10, The Voyage.|
Many's a long night I've dreamed of cheese — toasted mostly.,Robert Louis Stevenson,|Ch. 15, The Man of the Island.|
Them that die will be the lucky ones!,Robert Louis Stevenson,|Ch. 20, Silver's Embassy.|
|In winter I get up at nightAnd dress by yellow candle-light.In summer quite the other way,I have to go to bed by day.|,Robert Louis Stevenson,|Bed in Summer, st. 1.|
|A child should always say what's trueAnd speak when he is spoken to,And behave mannerly at table;At least as far as he is able.|,Robert Louis Stevenson,Whole Duty of Children.
|Whenever the moon and stars are set,Whenever the wind is high,All night long in the dark and wet,A man goes riding by.Late in the night when the fires are out,Why does he gallop and gallop about?|,Robert Louis Stevenson,|Windy Nights, st. 1.|
|I have a little shadow that goes in and out with me,And what can be the use of him is more than I can see.He is very, very like me from the heels up to the head;And I see him jump before me, when I jump into my bed.|,Robert Louis Stevenson,|My Shadow, st. 1.|
|The friendly cow all red and white,I love with all my heart:She gives me cream with all her might,To eat with apple-tart.|,Robert Louis Stevenson,|The Cow, st. 1.|
|The world is so full of a number of things,I'm sure we should all be as happy as kings.|,Robert Louis Stevenson,Happy Thought.
|Children, you are very little,And your bones are very brittle.|,Robert Louis Stevenson,|Good and Bad Children, st. 1.|
|Of all my verse, like not a single line;But like my title, for it is not mine.That title from a better man I stole:Ah, how much better, had I stol'n the whole!|,Robert Louis Stevenson,Title page poem
|Let first the onion flourish there,Rose among roots, the maiden-fair,Wine-scented and poetic soulOf the capacious salad bowl.|,Robert Louis Stevenson,|Bk. I, To a Gardener.|
|Dear Andrew, with the brindled hairWho glory to have thrown in air,High over arm, the trembling reed,By Ale and Kail, by Till and Tweed.|,Robert Louis Stevenson,|Bk. I, To Andrew Lang.|
|Under the wide and starry sky,Dig the grave and let me lie.Glad did I live and gladly die,And I laid me down with a will.This be the verse you grave for me:Here he lies where he longed to be;Home is the sailor, home from sea,And the hunter home from the hill.|,Robert Louis Stevenson,|Bk. I, Requiem (the final sentence was used on Stevenson's Gravestone).|
Who comes tonight? We ope the doors in vain,Robert Louis Stevenson,|Bk. I, To Henry James.|
|My body which my dungeon is,And yet my parks and palaces: —Which is so great that there I goAll the day long to and fro.|,Robert Louis Stevenson,|Pt. I, My Body Which My Dungeon Is.|
|There's just ae thing I cannae bear,An' that's my conscience.|,Robert Louis Stevenson,|Bk. II, In Scots, My Conscience.|
|Wealth I ask not, hope nor love,Nor a friend to know me;All I ask, the heaven aboveAnd the road below me.|,Robert Louis Stevenson,|No. I, The Vagabond, st. 4.|
|The untented Kosmos my abode,I pass, a wilful stranger:My mistress still the open roadAnd the bright eyes of danger.|,Robert Louis Stevenson,|No. II, Youth and Love - I, st. 3.|
I will make you brooches and toys for your delightOf bird-song at morning and star-shine at night.,Robert Louis Stevenson,|No. XI, Romance, st. 1.|
Bright is the ring of wordsWhen the right man rings them.,Robert Louis Stevenson,No. XIV
|In the highlands, in the country places,Where the old plain men have rosy faces,And the young fair maidensQuiet eyes.|,Robert Louis Stevenson,No. XV
|God, if this were enough,That I see things bare to the buff.|,Robert Louis Stevenson,|No. XXV, If This Were Faith.|
|Trusty, dusky, vivid, true,With eyes of gold and bramble-dew,Steel-true and blade-straight,The great artificerMade my mate.|,Robert Louis Stevenson,|No. XXVI, My Wife.|
|Be it granted me to behold you again in dying,Hills of home!|,Robert Louis Stevenson,|No. XLV, S.R. Crockett.|
|The observer (poor soul, with his documents!) is all abroad. For to look at the man is but to court deception. We shall see the trunk from which he draws his nourishment; but he himself is above and abroad in the green dome of foliage, hummed through by winds and nested in by nightingales. And the true realism were that of the poets, to climb up after him like a squirrel, and catch some glimpse of the heaven for which he lives. And, the true realism, always and everywhere, is that of the poets: to find out where joy resides, and give it a voice far beyond singing. For to miss the joy is to miss all. In the joy of the actors lies the sense of any action.|,Robert Louis Stevenson,|Ch. VII, The Lantern-Bearers.|
|We should wipe two words from our vocabulary: gratitude and charity. In real life, help is given out of friendship, or it is not valued; it is received from the hand of friendship, or it is resented.|,Robert Louis Stevenson,|Ch. IX, Beggars.|
|To be honest, to be kind — to earn a little and to spend a little less, to make upon the whole a family happier for his presence, to renounce when that shall be necessary and not be embittered, to keep a few friends, but these without capitulation — above all, on the same grim condition, to keep friends with himself — here is a task for all that a man has of fortitude and delicacy. He has an ambitious soul who would ask more; he has a hopeful spirit who should look in such an enterprise to be successful. There is indeed one element in human destiny that not blindness itself can controvert: whatever else we are intended to do, we are not intended to succeed; failure is the fate allotted.|,Robert Louis Stevenson,|Ch. XII, A Christmas Sermon.|
|Gentleness and cheerfulness, these come before all morality; they are the perfect duties.|,Robert Louis Stevenson,|Ch. XII, A Christmas Sermon.|
|If your morals make you dreary, depend upon it they are wrong. I do not say "give them up," for they may be all you have; but conceal them like a vice, lest they should spoil the lives of better and simpler people.|,Robert Louis Stevenson,|Ch. XII, A Christmas Sermon.|
|Here lies one who meant well, tried a little, failed much: — surely that may be his epitaph of which he need not be ashamed.|,Robert Louis Stevenson,|Ch. XII, A Christmas Sermon.|
To make our idea of morality centre on forbidden acts is to defile the imagination and to introduce into our judgments of our fellow-men a secret element of gusto.,Robert Louis Stevenson,|Ch. XII, A Christmas Sermon.|
|When we desire to confine our words, we commonly say they are spoken under the rose.|,Thomas Browne,|Pseudodoxia Epidemica (1646), Book 5, Ch. 22, sect. 6|
|Who will not commend the wit of astrology? Venus, born out of the sea, hath her exaltation in Pisces.|,Thomas Browne,|Commonplace notebooks, Part I|
|I could never divide myself from any man upon the difference of an opinion, or be angry with his judgement for not agreeing with me in that, from which perhaps within a few days I should dissent myself.|,Thomas Browne,Section 6
|Many from the ignorance of these Maxims, and an inconsiderate zeal unto Truth, have too rashly charged the troops of error, and remain as Trophies unto the enemies of Truth: A man may be in as just possession of Truth as of a City, and yet be forced to surrender.|,Thomas Browne,Section 6
Rich with the spoils of Nature.,Thomas Browne,Section 8
I love to lose myself in a mystery to pursue my reason to an O altitudo.,Thomas Browne,Section 9
|I have often admired the mystical way of Pythagoras, and the secret Magic of numbers.|,Thomas Browne,Section 12
|The severe Schools shall never laugh me out of the Philosophy of Hermes, that this visible world is but a picture of the invisible.|,Thomas Browne,Section 12
|We carry with us the wonders, we seek without us: There is all Africa, and her prodigies in us; we are that bold and adventurous piece of nature, which he that studies, wisely learns in a compendium, what others labour at in a divided piece and endless volume.|,Thomas Browne,Section 15
Art is the perfection of nature.,Thomas Browne,Section 16
|All things are artificial, for nature is the Art of God.|,Thomas Browne,Section 16
|Obstinacy in a bad cause, is but constancy in a good.|,Thomas Browne,Section 25
Persecution is a bad and indirect way to plant Religion.,Thomas Browne,Section 25
|Thus is man that great and true Amphibium, whose nature is disposed to live not only like other creatures in diverse elements, but in divided and distinguished worlds.|,Thomas Browne,Section 34
|This reasonable moderator, and equal piece of justice, Death.|,Thomas Browne,Section 38
|I am not so much afraid of death, as ashamed thereof; 'tis the very disgrace and ignominy of our natures, that in a moment can so disfigure us that our nearest friends, Wife, and Children stand afraid and start at us.|,Thomas Browne,Section 40
|Men that look no further than their outsides, think health an appurtenance unto life, and quarrel with their constitutions for being sick; but I that have examined the parts of man, and know upon what tender filaments that fabric hangs, do wonder that we are not always so; and considering the thousand doors that lead to death, do thank my God that we can die but once. It is not only the mischief of diseases, and villany of poisons, that make an end of us: we vainly accuse the fury of guns, and the new inventions of death; it is in the power of every hand to destroy us, and we are beholden unto every one we meet he doth not kill us. There is, therefore, but one comfort left, that though it be in the power of the weakest arm to take away life, it is not in the strongest to deprive us of death: God would not exempt himself from that, the misery of immortality in the flesh; he undertook not that was immortal. Certainly there is no happiness within this circle of flesh, nor is it in the optics of those eyes to behold felicity; the first day of our jubilee is death. The devil hath therefore failed of his desires: we are happier with death, than we should have been without it. There is no misery but in himself, where there is no end of misery; and so, indeed, in his own sense, the stoic is in the right. He forgets that he can die who complains of misery. We are in the power of no calamity while death is in our own.|,Thomas Browne,Section 44
|Now, besides the literal and positive kind of death, there are others whereof divines make mention, and those, I think not merely metaphorical, as mortification, dying unto sin and the world. Therefore, I say, every man hath a double horoscope, one of his humanity, his birth; another of his Christianity, his baptism, and from this do I compute or calculate my nativity, — not reckoning those Horæ combustæ and odd days, or esteeming myself anything, before I was my Savior's, and enrolled in the register of Christ. Whosoever enjoys not this life, I count him but an apparition, though he wear about him the sensible affections of flesh. In these moral acceptions, the way to be immortal is to die daily; nor can I think I have the true theory of death, when I contemplate a skull, or behold a skeleton with those vulgar imaginations it casts upon us.|,Thomas Browne,Section 45
|I believe the world grows near its end, yet is neither old nor decayed, nor will ever perish upon the ruins of its own principles.|,Thomas Browne,Section 45
|How shall the dead arise, is no question of my faith; to believe only possibilities, is not faith, but mere philosophy.|,Thomas Browne,Section 48
The heart of man is the place the devil dwells in; I feel sometimes a hell within myself.,Thomas Browne,Section 51
There is no road or ready way to virtue.,Thomas Browne,Section 55
|It is the common wonder of all men, how among so many million of faces there should be none alike.|,Thomas Browne,Section 2
|There is surely a Physiognomy, which those experienced and Master Mendicants observe… For there are mystically in our faces certain Characters that carry in them the motto of our Souls, wherein he that cannot read A.B.C. may read our natures.|,Thomas Browne,Section 2
|I intend no Monopoly, but a Community in Learning; I study not for my own sake only, but for theirs that study not for themselves.|,Thomas Browne,Section 3
|They that endeavour to abolish vice destroy also virtue, for contraries, though they destroy one another, are yet the life of one another.|,Thomas Browne,Section 4
|No man can justly censure or condemn another, because indeed no man truly knows another.|,Thomas Browne,Section 4
|But how shall we expect charity towards others, when we are uncharitable to ourselves? Charity begins at home, is the voice of the world, yet is every man his greatest enemy, and as it were, his own executioner.|,Thomas Browne,Section 4
|I could be content that we might procreate like trees, without conjunction, or that there were any way to perpetuate the world without this trivial and vulgar act of coition; It is the foolishest act a wise man commits in all his life, nor is there anything that will more deject his cooled imagination, when he shall consider what an odd and unworthy piece of folly he hath committed.|,Thomas Browne,Section 9
|I can look a whole day with delight upon a handsome picture, though it be but of a horse. It is my temper, & I like it the better, to affect all harmony, and sure there is music even in the beauty, and the silent note which Cupid strikes, far sweeter than the sound of an instrument. For there is a music wherever there is a harmony, order or proportion; and thus far we may maintain the music of the spheres.|,Thomas Browne,Section 9
|I can cure the gout or stone in some, sooner than Divinity, Pride, or Avarice in others|,Thomas Browne, 
,Thomas Browne,Section 9
|We all labour against our own cure, for death is the cure of all diseases.|,Thomas Browne,Section 9
|There is no man alone, because every man is a Microcosm, and carries the whole world about him.|,Thomas Browne,Section 10
|For the world, I count it not an Inn, but a Hospital, and a place, not to live, but to die in.|,Thomas Browne,Section 11
|Men that look upon my outside, perusing only my condition, and fortunes, do err in my altitude; for I am above Atlas his shoulders.|,Thomas Browne,Section 11
|There is surely a piece of Divinity within us, something that was before the Elements, and owes no homage unto the Sun.|,Thomas Browne,Section 11
|I am in no way facetious, nor disposed for the mirth and galliardize of company, yet in one dream I can compose a whole Comedy, behold the action, apprehend the jests, and laugh myself awake at the conceits thereof.|,Thomas Browne,Section 11
|The world that I regard is my selfe, it is the Microcosme of mine owne frame, that I cast mine eye on; for the other, I use it but like my Globe, and turne it round sometimes for my recreation. Men that look upon my outside, perusing onely my condition, and fortunes, do erre in my altitude; for I am above Atlas his shoulders.|,Thomas Browne,Section 12
|We term sleep a death, and yet it is waking that kills us, and destroys those spirits that are the house of life.|,Thomas Browne,Section 12
|I thanke God for my happy dreames, as I doe for my good rest, for there is a satisfaction in them unto reasonable desires, and such as can be content with a fit of happinesse; and surely it is not a melancholy conceite to thinke we are all asleepe in this world, and that the conceits of this life are as meare dreames to those of the next, as the Phantasmes of the night, to the conceit of the day. There is an equall delusion in both, and the one doth but seeme to bee the embleme or picture of the other; we are somewhat more than our selves in our sleepes, and the slumber of the body seemes to bee but the waking of the soule. It is the ligation of sense, but the liberty of reason, and our awaking conceptions doe not match the fancies of our sleepes.|,Thomas Browne,Section 12
|Sleep is a death; oh, make me tryBy sleeping what it is to die,And as gently lay my headOn my grave as now my bed.|,Thomas Browne,Section 12
|Aristotle whilst he labours to refute the Ideas of Plato, falls upon one himself: for his summum bonum, is a Chimera, and there is no such thing as his Felicity.|,Thomas Browne,Section 15
Half our days we pass in the shadow of the earth; and the brother of death exacteth a third part of our lives.,Thomas Browne, 
Happy are they that go to bed with grave music like Pythagoras.,Thomas Browne, 
|A little water makes a sea, a small puff of wind a Tempest.|,Thomas Browne, 
That some have never dreamed is as improbable as that some have never laughed.,Thomas Browne, 
|That children dream not the first half year, that men dream not in some countries, with many more, are unto me sick men's dreams, dreams out of the Ivory gate, and visions before midnight.|,Thomas Browne, 
|Times before you, when even the living men were Antiquities; when the living might exceed the dead, and to depart this world, could not be properly said, to go unto the greater number.|,Thomas Browne,Dedication
I look upon you as a gem of the old rock.,Thomas Browne,Dedication
|In the deep discovery of the Subterranean world, a shallow part would satisfy some enquirers.|,Thomas Browne,Chapter I
|A Dialogue between two Infants in the womb concerning the state of this world, might handsomely illustrate our ignorance of the next, whereof methinks we yet discourse in Plato's Den, and are but Embryon Philosophers.|,Thomas Browne,Chapter IV
|Were the happiness of the next world as closely apprehended as the felicities of this, it were a martyrdom to live.|,Thomas Browne,Chapter IV
|Time which antiquates Antiquities, and hath an art to make dust of all things.|,Thomas Browne,Chapter V
The long habit of living indisposeth us for dying.,Thomas Browne,Chapter V
|What song the Syrens sang, or what name Achilles assumed when he hid himself among women, though puzzling questions, are not beyond all conjecture.|,Thomas Browne,|Chapter V. Cf Suetonius, Lives of the Twelve Caesars: "Tiberius," Ch 70|
|To be nameless in worthy deeds exceeds an infamous history. The Canaanitish woman lives more happily without a name, than Herodias with one. And who had not rather have been the good thief, than Pilate?But the iniquity of oblivion blindly scattereth her poppy, and deals with the memory of men without distinction to merit of perpetuity. Who can but pity the founder of the Pyramids? Herostratus lives that burnt the Temple of Diana, he is almost lost that built it.|,Thomas Browne,Chapter V
|In vain we compute our felicities by the advantage of our good names, since bad have equal durations, and Thersites is like to live as long as Agamemnon. Who knows whether the best of men be known, or whether there be not more remarkable persons forgot, than any that stand remembered in the known account of time? Without the favour of the everlasting register, the first man had been as unknown as the last, and Methuselah's long life had been his only chronicle.Oblivion is not to be hired. The greater part must be content to be as though they had not been, to be found in the register of God, not in the record of man. Twenty seven names make up the first story before the flood, and the recorded names ever since contain not one living century. The number of the dead long exceedeth all that shall live. The night of time far surpasseth the day, and who knows when was the Æquinox? Every hour adds unto that current arithmetick, which scarce stands one moment.|,Thomas Browne,Chapter V
|Darkness and light divide the course of time, and oblivion shares with memory, a great part even of our living beings; we slightly remember our felicities, and the smartest strokes of affliction leave but short smart upon us. Sense endureth no extremities, and sorrows destroy us or themselves. To weep into stones are fables.|,Thomas Browne,Chapter V
|But man is a Noble Animal, splendid in ashes, and pompous in the grave, solemnizing Nativities and Deaths with equal lustre, nor omitting Ceremonies of Bravery, in the infamy of his nature. Life is a pure flame, and we live by an invisible Sun within us.|,Thomas Browne,Chapter V
|That Vulcan gave arrows unto Apollo and Diana the fourth day after their Nativities, according to Gentile Theology, may pass for no blind apprehension of the Creation of the Sun and Moon, in the work of the fourth day.|,Thomas Browne,Opening lines of Ch. 1
|Life itself is but the shadow of death, and souls departed but the shadows of the living: All things fall under this name. The Sun itself is but the dark simulacrum, and the light but the shadow of God.|,Thomas Browne,Ch. 4
|But the Quincunx of Heaven runs low, and 'tis time to close the five ports of knowledge. We are unwilling to spin out our awaking thoughts into the phantasmes of sleep, which often continueth præcogitations; making Cables of Cobwebbes and Wildernesses of handsome Groves. Beside Hippocrates hath spoke so little and the Oneirocriticall Masters, have left such frigid Interpretations from plants, that there is little encouragement to dream of Paradise it self. Nor will the sweetest delight of Gardens afford much comfort in sleep; wherein the dulnesse of that sense shakes hands with delectable odours; and though in the Bed of Cleopatra, can hardly with any delight raise up the ghost of a Rose.|,Thomas Browne,Ch. 5
|To keep our eyes open longer were but to set our Antipodes. The Huntsmen are up in America, and they are already past their first sleep in Persia. But who can be drowsy at that hour which freed us from everlasting sleep? or have slumbering thoughts at that time, when sleep itself must end, and as some conjecture all shall awake again?|,Thomas Browne,Ch. 5
|To make an end of all things on Earth, and our Planetical System of the World, he (God) need but put out the Sun|,Thomas Browne, 
|Not to be content with Life is the unsatisfactory state of those which destroy themselves; who being afraid to live, run blindly upon their own Death, which no Man fears by Experience.|,Thomas Browne, 
|And surely, he that hath taken the true Altitude of Things, and rightly calculated the degenerate state of this Age, is not like to envy those that shall live in the next, much less three or four hundred Years hence, when no Man can comfortably imagine what Face this World will carry.|,Thomas Browne, 
Pursue Virtue virtuously.,Thomas Browne,|These words also appear in Christian Morals, Part I, Section I|
Be charitable before Wealth makes thee covetous.,Thomas Browne, 
|Be substantially great in thyself, and more than thou appearest unto others.|,Thomas Browne,|Part I, Section XIX|
The noblest Digladiation is in the Theatre of ourselves.,Thomas Browne,|Part I, Section XXIV|
He who discommendeth others obliquely commendeth himself.,Thomas Browne,|Part I, Section XXXIV|
|Burden not the back of Aries, Leo, or Taurus, with thy faults, nor make Saturn, Mars, or Venus, guilty of thy Follies.|,Thomas Browne,|Part III, Section VII|
|To ruminate upon evils, to make critical notes upon injuries, and be too acute in their apprehensions, is to add unto our own tortures, to feather the arrows of our enemies, to lash ourselves with the scorpions of our foes, and to resolve to sleep no more.|,Thomas Browne,|Part III, Section XII|
The created World is but a small Parenthesis in Eternity.,Thomas Browne,|Part III, Section XXIX|
There is a destiny that makes us brothers:None goes his way alone:All that we send into the lives of othersComes back onto our own.,Edwin Markham,|"A Creed To Mr. David Lubin", stanza 1, LINCOLN & Other Poems (1901), page 25.|
I fear the vermin that shall undermineSenate and citadel and school and shrine.,Edwin Markham,|The Vermin in the Dark, stanza 5, lines 1 and 2, in The Speaker (1911), volume 6, number 3, page 249.|
|Bowed by the weight of centuries he leansUpon his hoe and gazes on the ground,The emptiness of ages in his face,And on his back the burden of the world.Who made him dead to rapture and despair,A thing that grieves not and that never hopes.Stolid and stunned, a brother to the ox?Who loosened and let down this brutal jaw?Whose was the hand that slanted back this brow?Whose breath blew out the light within this brain?|,Edwin Markham, 
Is this the Thing the Lord God made and gaveTo have dominion over sea and land;To trace the stars and search the heavens for power;To feel the passion of Eternity?,Edwin Markham, 
Down all the stretches of Hell to its last gulfThere is no shape more terrible than this —More tongued with censure of the world's blind greed —More filled with signs and portents for the soul —More fraught with menace to the universe.,Edwin Markham, 
|Through this dread shape the suffering ages look;Time's tragedy is in the aching stoop;Through this dread shape humanity betrayed,Plundered, profaned, and disinherited,Cries protest to the Powers that made the world. A protest that is also a prophecy.|,Edwin Markham, 
|O masters, lords and rulers in all lands,Is this the handiwork you give to God,This monstrous thing distorted and soul-quenched?|,Edwin Markham, 
|O masters, lords and rulers in all landsHow will the Future reckon with this Man?How answer his brute question in that hourWhen whirlwinds of rebellion shake all shores?How will it be with kingdoms and with kings —With those who shaped him to the thing he is —When this dumb Terror shall rise to judge the world.After the silence of the centuries?|,Edwin Markham, 
|The crest and crowning of all good,Life’s final star, is Brotherhood;For it will bring again to EarthHer long-lost Poesy and Mirth;Will send new light on every face,A kingly power upon the race.And till it come, we men are slaves,And travel downward to the dust of graves.|,Edwin Markham, 
|Come, clear the way, then, clear the way:Blind creeds and kings have had their day.Break the dead branches from the path;Our hope is in the aftermath —Our hope is in heroic men,Star-led to build the world again.To this Event the ages ran:Make way for Brotherhood — make way for Man.|,Edwin Markham, 
|He drew a circle that shut me out —Heretic, rebel, a thing to flout.But Love and I had the wit to win:We drew a circle that took him in.|,Edwin Markham,"Outwitted".
|It was ages ago in life's first wonderI found you, Virgilia, wild sea-heart;And 'twas ages ago that we went asunder,Ages and worlds apart.Your luminous face and your hair's dark glory,I knew them of old by an ocean-stream,In a far, first world now turned to story,Now faded back to dream.|,Edwin Markham,I
|We are caught in the coil of a God's romances —We come from old worlds and we go afar:I have missed you again in the Earth's wild chances —Now to another star!Perhaps we are led and our loves are fated,And our steps are counted one by one;Perhaps we shall meet and our souls be mated,After the burnt-out sun.For over the world a dim hope hovers,The hope at the heart of all our songs —That the banded stars are in league with lovers,And fight against their wrongs.|,Edwin Markham,II
|If this is a dream, then perhaps our dreamingCan touch life's height to a finer fire:Who knows but the heavens and all their seemingWere made by the heart's desire?One thing shines clear in the heart's sweet reason,One lightning over the chasm runs —That to turn from love is the world's one treasonThat darkens all the suns.|,Edwin Markham,II
|So I go to the long adventure, liftingMy face to the far, mysterious goals,To the last assize, to the final siftingOf gods and stars and souls.|,Edwin Markham,II
|Our ways go wide and I know not whither,But my song will search through the worlds for you,Till the Seven Seas waste and the Seven Stars wither,And the dream of the heart comes true.I am out to the roads and the long, long questing,On dark tides driven, on great winds blown:I pass the runs of the world, unresting,I sail to the unknown.|,Edwin Markham, 
|There are more lives yet, there are more worlds waiting,For the way climbs up to the eldest sun,Where the white ones go to their mystic mating,And the Holy Will is done.|,Edwin Markham,III
|I will find you there where our low life heightens,Where the door of the Wonder again unbars,Where the old love lures and the old fire whitens,In the Stars behind the stars.|,Edwin Markham,III
|It will all come back — the wasted splendor,The heart's lost youth like a breaking flower,The dauntless dare, and the wistful, tenderTouch of the April hour.|,Edwin Markham,III
|As we go star-stilled in the mystic garden,All the prose of this life run there to rhyme,How eagerly then will the poor heart pardonAll of these hurts of Time!Ah, yes, in that hour of our souls dream-driven,In that high, white hour, O my wild sea-bride,The tears and the years will be all forgiven, …And all be justified.|,Edwin Markham,III
These theories were based on the hypothesis that all the matter in the universe was created in one big bang at a particular time in the remote past.,Fred Hoyle,|BBC radio broadcast, 1949. Reprinted in April 1949 in The Listener, a BBC magazine.|
"Big Bang" theory,Fred Hoyle,|The Nature of the Universe (1950), p. 113|
It is in the world of ideas and in the relation of his brain to the universe itself that the superiority of Man lies. The rise of Man may justly be described as an adventure in ideas.,Fred Hoyle,|Frontiers of Astronomy (1955), p. 1|
|It has often been said that, if the human species fails to make a go of it here on the Earth, some other species will take over the running. In the sense of developing intelligence this is not correct. We have or soon will have, exhausted the necessary physical prerequisites so far as this planet is concerned. With coal gone, oil gone, high-grade metallic ores gone, no species however competent can make the long climb from primitive conditions to high-level technology. This is a one-shot affair. If we fail, this planetary system fails so far as intelligence is concerned.|,Fred Hoyle,Quoted in "The Olduvai Theory: Sliding Towards a Post-Industrial Stone Age" by Richard C. Duncan
